date,short__D_eff_entropy_63,short__g_barrier_63,short__sigma_realized_21,short__calm_21,short__Eproxy_bond_rally_63d,short__Eproxy_credit_risk_on_spread,short__Eproxy_usd_weakness_63d,short__E_control,short__phi_ineff,short__SML_E_over_D,short__decreasing_returns,short__T_tension,mid__D_eff_entropy_252,mid__g_barrier_252,mid__sigma_realized_63,mid__calm_63,mid__Eproxy_bond_rally_63d,mid__Eproxy_credit_risk_on_spread,mid__Eproxy_usd_weakness_63d,mid__E_control,mid__phi_ineff,mid__SML_E_over_D,mid__decreasing_returns,mid__T_tension,long__D_eff_entropy_756,long__g_barrier_756,long__sigma_realized_126,long__calm_126,long__Eproxy_bond_rally_63d,long__Eproxy_credit_risk_on_spread,long__Eproxy_usd_weakness_63d,long__E_control,long__phi_ineff,long__SML_E_over_D,long__decreasing_returns,long__T_tension,mem_30d__mem__p_fail,mem_30d__mem__avg_fwd_ret,mem_30d__mem__avg_fwd_dd,mem_30d__mem__mean_dist,mem_30d__mem__min_dist,mem_30d__mem__recurrence,T_comp_pct,asset__mean_corr_63,asset__mean_corr_63_pct,GFL,GFL_pct,M_fin_raw,M_fin_pct
2023-04-05,7.578511683192573,0.1520100665071094,0.2206092466975817,4.532901361300682,0.0363370860263625,-0.4350116517671685,0.0062022113228246,0.2426838586423066,-2.1455407852279333,0.0320226277225775,1.0,0.0048677617698414,6.232563373941927,0.191110919567429,0.1891075385236628,5.287996210658249,0.0363370860263625,-0.4350116517671685,0.0062022113228246,0.6450763155078184,-2.3668884352637214,0.1035009635312886,1.0,0.0197801643165795,7.87416612210921,0.1454721897582607,0.215184581727878,4.647172885243558,0.0363370860263625,-0.4350116517671685,0.0062022113228246,0.6323914637878638,-6.630369228461143,0.0803121820365337,1.0,0.0116831889851186,0.12,0.0283530345935676,-0.0341436164344057,0.5776604684068014,0.1309485440715366,1.7311207066443346,78.43727194812661,0.2526557677906068,51.44887916894479,0.4314282101563326,53.356481481481474,2.1319726873689984,55.51684088269454
2023-04-06,7.540477029557123,0.1528940464054764,0.2198297443416086,4.548974741817848,0.0335788045629739,-0.4296823735711861,-0.0004145077779558,0.2762658527270858,2.089291244987474,0.0366377155288456,3.089291244987474,0.0173052474819586,6.243717970885953,0.1907043825860072,0.188845094310107,5.295345111821783,0.0335788045629739,-0.4296823735711861,-0.0004145077779558,0.6174576508559919,-3.758198192525657,0.0988926233930216,1.0,0.0188592566864767,7.899990708324127,0.1449277311843805,0.2146754990199811,4.658193217126245,0.0335788045629739,-0.4296823735711861,-0.0004145077779558,0.595291675654823,-3.3664825037166053,0.0753534651976282,1.0,0.0109208067479734,0.08,0.0294728316313349,-0.0328660720145509,0.5571983209134228,0.0998306791370289,1.794693129308059,82.1581792706124,0.2533105134364169,51.91256830601093,0.4273787640591652,52.601156069364166,2.1306052814787337,55.4524361948956
2023-04-10,7.536498304782238,0.1529871120349726,0.2092912285287525,4.7780308771149045,0.0341359104800824,-0.4260137763355516,-0.0053730238789637,0.3044660181944569,0.1231146426165474,0.0403988703344192,1.1231146426165477,0.0069414173511134,6.24751540869705,0.1905663766964782,0.1885697237518596,5.303077965395592,0.0341359104800824,-0.4260137763355516,-0.0053730238789637,0.6040304011291067,-1.7363877687385172,0.0966832989833709,1.0,0.0184245859743232,7.889944562859988,0.1451390485692839,0.2143052592704673,4.666240841413631,0.0341359104800824,-0.4260137763355516,-0.0053730238789637,0.5765212469885398,-2.332415713236993,0.0730703798568713,1.0,0.0106053654110224,0.08,0.0302645152059208,-0.0330209347701019,0.5419281867750306,0.0904113578958154,1.8452629380760828,78.69177459914758,0.253740088310265,51.99344620425996,0.4154081035055364,51.03926096997691,2.0290820073476428,50.63731170336037
2023-04-11,7.5631356706879345,0.1523661933338519,0.2008809812588783,4.978071811241139,0.0199174085076645,-0.4237657303100057,-0.002069965549706,0.3107248407857533,0.0312877077172101,0.041084128846078,1.0312877077172102,0.006455688122661,6.242597111475599,0.1907451548972995,0.1875196429665263,5.332774374206566,0.0199174085076645,-0.4237657303100057,-0.002069965549706,0.59421874877707,-0.3303985040920443,0.0951877459355588,1.0,0.0181566013428029,7.901939187630726,0.1448868167866904,0.2143221582180292,4.66587291606113,0.0199174085076645,-0.4237657303100057,-0.002069965549706,0.5605130408809806,43.51056839236145,0.0709336058987953,44.51056839236145,0.4574504391112236,0.08,0.030480278650906,-0.0323665341700194,0.5278623769948545,0.0810254324301065,1.89443317365904,84.37702256443686,0.2473257986890144,47.762008733624455,0.4268435964427779,52.59515570934256,1.9435906332433557,46.06481481481482
2023-04-12,7.570231012329375,0.1522016496225828,0.1951613493747741,5.123965129181491,-0.0004176673340445,-0.4217627647330708,-0.0062565376143051,0.2417126080490736,-0.4730321373222423,0.0319293568896525,1.0,0.0048597007899932,6.235903503225951,0.1909890045670224,0.1858493079809466,5.380703092504868,-0.0004176673340445,-0.4217627647330708,-0.0062565376143051,0.4906487653206892,-2.160916576208204,0.0786812631529745,1.0,0.0150272561276625,7.915015898827677,0.1446128270975349,0.2129033069064731,4.696967687165214,-0.0004176673340445,-0.4217627647330708,-0.0062565376143051,0.4533834350388428,-3.4452600095025927,0.0572814306706801,1.0,0.0082836296294784,0.0,0.0396140524027633,-0.0284425172772095,0.5053072469905948,0.0903652080274086,1.978993976390801,75.1493127226082,0.2420649370576064,42.33496999454447,0.3476925345182176,41.01382488479263,1.8872316761945345,43.46820809248555
2023-04-13,7.501909309588496,0.1538009761205482,0.1920958876356147,5.205733242137698,0.0009479172862087,-0.4167839358265652,-0.0016729405825639,0.3593967093732516,1.4392418104938949,0.0479073651869955,2.4392418104938947,0.0179728203594994,6.227840723206024,0.1912835625707251,0.1867134307734155,5.355800824288494,0.0009479172862087,-0.4167839358265652,-0.0016729405825639,0.5776090902178421,-3.4920658255793176,0.0927462847818356,1.0,0.0177408397682685,7.915658580311254,0.1445993880323975,0.2114450800686092,4.729360230949426,0.0009479172862087,-0.4167839358265652,-0.0016729405825639,0.5274510740888245,2.2865637437355684,0.0666338837218703,3.2865637437355684,0.0316667607986608,0.08,0.034406881803029,-0.0327038435525019,0.4735581468661726,0.0734495398538397,2.11167309549196,84.32436377433908,0.2440896657792142,44.82006543075245,0.4207754040716916,51.66858457997699,1.8673140750480717,42.609699769053115
2023-04-14,7.504741395913125,0.1537340130217862,0.1767066905655543,5.659094968099538,-0.0082531417567208,-0.4153623311625427,-0.0075062904572624,0.3089093276231303,-0.1113622472858426,0.041161888320327,1.0,0.0063279822750384,6.236342130144948,0.1909730062009124,0.1872777958998888,5.339661019600794,-0.0082531417567208,-0.4153623311625427,-0.0075062904572624,0.4985815076111896,4.896442869058385,0.0799477476390673,5.896442869058385,0.0900260742798997,7.903883895205099,0.1448460046157587,0.2099135476709741,4.763865712606496,-0.0082531417567208,-0.4153623311625427,-0.0075062904572624,0.4476423310535349,-2.3129287311266924,0.056635742177177,1.0,0.0082034609728123,0.0,0.0396664893558841,-0.0286414567567663,0.4539659979396181,0.0799928703862375,2.2028081449619967,82.15465146827833,0.2464980088496525,46.86648501362398,0.3812742501662221,45.51724137931035,1.717346294696966,32.75663206459054
2023-04-17,7.498178519014204,0.1538892776698924,0.1731697347147389,5.774680800317005,-0.0136695849146741,-0.4117112246051171,-0.0099668599153921,0.3319060365390621,0.198957834928132,0.0442648884998872,1.198957834928132,0.0081671709452419,6.265873092971866,0.1899020315236302,0.187809273565305,5.324550421663689,-0.0136695849146741,-0.4117112246051171,-0.0099668599153921,0.4839837670370971,0.9660603965148584,0.0772412334376108,1.9660603965148584,0.0288386991235966,7.898807565521017,0.1449525862336401,0.209738585968358,4.767839678639137,-0.0136695849146741,-0.4117112246051171,-0.0099668599153921,0.4250744522528963,-5.678916685774967,0.0538150155183211,1.0,0.0078006256775841,0.0,0.0422646858728525,-0.02632805802935,0.4373852371426497,0.0930450193508019,2.286314015183699,79.77269636945988,0.2445794158747957,45.26143790849673,0.369727313110103,44.20206659012629,1.6838202577196348,30.184331797235025
2023-04-18,7.510720649704951,0.1535928282392808,0.159704841251032,6.261550555080823,-0.0340193934571573,-0.4144002324884708,-0.006240918945831,0.2336339029909765,-0.2018448066820449,0.0311067224540014,1.0,0.0047777694789644,6.252633020268487,0.1903807089201671,0.1856370457929818,5.38685552692226,-0.0340193934571573,-0.4144002324884708,-0.006240918945831,0.4117652387559276,-1.159110740449754,0.0658546946162689,1.0,0.0125374634467663,7.887251684459721,0.1451957971572935,0.2086433051260036,4.792868630351666,-0.0340193934571573,-0.4144002324884708,-0.006240918945831,0.3571951352334912,-2.7120308784293656,0.0452876552024322,1.0,0.0065755771985018,0.0,0.0411267889968939,-0.0243935856741249,0.4210727622613321,0.1152693639199123,2.374886450158178,72.41427728147993,0.2468997989496967,47.30538922155689,0.3480607489282935,41.169724770642205,1.5513998314984934,20.13808975834292
2023-04-19,7.494756173544174,0.1539703680538015,0.1596795101875326,6.262543868027465,-0.0286473794475687,-0.4133443004269601,-0.0108199141291489,0.2368239559039635,3.2114962447716944,0.0315986204359716,4.211496244771695,0.0204899872366633,6.2673872314921,0.1898474431731221,0.1853714280532198,5.394574323326454,-0.0286473794475687,-0.4133443004269601,-0.0108199141291489,0.3992063966618273,-1.6270445761247192,0.0636958243171817,1.0,0.0120924893874213,7.87182659626847,0.1455217160293016,0.2083990451346458,4.798486247233241,-0.0286473794475687,-0.4133443004269601,-0.0108199141291489,0.346285296980744,-1.9420724235942588,0.0439904629892369,1.0,0.0064015676631172,0.0,0.0426240899110239,-0.024340593116116,0.4062156391900434,0.1252054445174737,2.4617466711330005,77.01038523199225,0.2496833844648216,49.72796517954298,0.3689922786710587,44.215349369988544,1.5530560591875777,20.344827586206897
2023-04-20,7.553748891148713,0.1525844238287378,0.1532472223271418,6.525403329081125,-0.0039267760725563,-0.4180229158409583,-0.0124949563968441,0.2319369680984959,-0.0185916367627093,0.0307048819246857,1.0,0.0046850867172076,6.257809742592165,0.1901932643163796,0.1841801164333803,5.429467442361156,-0.0039267760725563,-0.4180229158409583,-0.0124949563968441,0.4418176371785594,1.2211928736558346,0.0706025997347627,2.2211928736558346,0.0298264864595215,7.86294089773506,0.145710128273569,0.2070537277311065,4.829664081209028,-0.0039267760725563,-0.4180229158409583,-0.0124949563968441,0.4097106083757819,2.03430716518735,0.0521065353515164,3.03430716518735,0.0230378252844921,0.0,0.0437232972934173,-0.024583894619609,0.3944953910328852,0.135764521553715,2.5348838546551127,81.45937005544336,0.2497042428561957,49.7553017944535,0.3846183987829587,46.33867276887872,1.483779108353856,16.991963260619976
2023-04-21,7.56665219602405,0.1522845993096193,0.1416789279763257,7.058212139951939,-0.0046938426268985,-0.4156063916840367,-0.0095774206994754,0.2866340373072532,0.102657964857566,0.0378812226996576,1.102657964857566,0.0063609325753543,6.263175812876906,0.1899993527963483,0.1838142938327688,5.440273031797259,-0.0046938426268985,-0.4156063916840367,-0.0095774206994754,0.4837808682081799,3.8834709057801695,0.0772421023917482,4.88347090578017,0.0716695722175606,7.879753626515161,0.1453540421407496,0.2053449157637828,4.86985493447422,-0.0046938426268985,-0.4156063916840367,-0.0095774206994754,0.4458150157178821,0.8983237584092709,0.0565772784636252,1.898323758409271,0.0156113136557081,0.0,0.0411499012201992,-0.0263681719748093,0.3792813265745113,0.1172871790251427,2.636565333692959,84.23505383653033,0.2500305634319872,50.16304347826088,0.3951487753843778,48.45714285714286,1.3704239974288035,12.844036697247708
2023-04-24,7.538354170803056,0.1529436877151824,0.1383119829924427,7.230031021638442,-0.0093818218313943,-0.417281165983324,-0.0079282701957943,0.2484562513898029,-0.2221978360046025,0.0329589517062642,1.0,0.0050408636171826,6.274001324279073,0.1896093566568455,0.1836947927947939,5.443812153559418,-0.0093818218313943,-0.417281165983324,-0.0079282701957943,0.4639648487075994,-5.599118889118325,0.0739503905063979,1.0,0.0140216859684406,7.866486688228374,0.1456348849052617,0.2039988344953969,4.901988550344775,-0.0093818218313943,-0.417281165983324,-0.0079282701957943,0.4307636242529471,-0.4684000344550862,0.0547593405770278,1.0,0.0079748702624234,0.0,0.0416096978751774,-0.0252393072541502,0.3771320741583099,0.1478073777379803,2.651590956776155,74.20749028942693,0.251053180110958,51.0048886474742,0.3617359933079426,43.15068493150685,1.3407468570738224,12.256586483390606
2023-04-25,7.393961653170646,0.1563975595537304,0.1491794450923735,6.703335921027393,0.0027173929764998,-0.4232672756154523,-0.0154266140379624,0.1368605298570185,0.211879175489021,0.0185097700112135,1.211879175489021,0.0035082482506717,6.248916198109848,0.1905155198429245,0.1861084622819414,5.373210513947315,0.0027173929764998,-0.4232672756154523,-0.0154266140379624,0.3928725326752119,1.006950072158118,0.062870507395401,2.006950072158118,0.0240388614241671,7.886061172054304,0.1452208996641055,0.2046793308196204,4.88569093488179,0.0027173929764998,-0.4232672756154523,-0.0154266140379624,0.3836880252535575,2.8884978904604486,0.04865394984846,3.8884978904604486,0.0274744554755559,0.0,0.0448203045570584,-0.0222118824530487,0.3846240400246398,0.1134600823048731,2.599941483990435,80.48252283095346,0.2505470149951123,50.705754614549406,0.3831003391374358,45.9521094640821,1.462291613224019,15.903890160183066
2023-04-26,7.432466391647615,0.1554613638936162,0.1485925767313423,6.729810833753205,-0.0032650510863945,-0.4226128392689432,-0.0095933999570099,0.1623305679560561,0.9620439070896925,0.0218407402312738,1.9620439070896925,0.0066619067432864,6.25511070491379,0.1902909480407407,0.1863864736809912,5.36519591040488,-0.0032650510863945,-0.4226128392689432,-0.0095933999570099,0.4255820533508764,-4.081245106501959,0.0680374932990681,1.0,0.0129469191021952,7.8824821910162015,0.1452964164371321,0.2048019044910909,4.882766855402131,-0.0032650510863945,-0.4226128392689432,-0.0095933999570099,0.412589834782242,-9.88410491943938,0.0523426281544982,1.0,0.0076051962977499,0.0,0.042278363598919,-0.024882540515666,0.3627876522480199,0.1194558316911536,2.756433387539651,74.33951026334583,0.2512492236802524,51.05805751492133,0.362304400951553,43.16628701594533,1.4521878464495843,15.657142857142858
2023-04-27,7.296323095283617,0.158822853160258,0.1543551996963585,6.478563321362206,-0.0107043574169178,-0.4157034845789926,-0.0087518791588911,0.255539569491848,-0.3709847885004527,0.0350230610410878,1.0,0.0055624624809514,6.298191938602975,0.1887436336208392,0.1882793957719921,5.311255343619513,-0.0107043574169178,-0.4157034845789926,-0.0087518791588911,0.4604021479310975,-0.6455271627761013,0.0731006853535515,1.0,0.0137972889738029,7.87239726664078,0.1455096321918104,0.2045208309897589,4.889477254056828,-0.0107043574169178,-0.4157034845789926,-0.0087518791588911,0.4279114900228414,2.2832670898326493,0.054355931870023,3.2832670898326493,0.0259683826563161,0.0,0.0421635709002946,-0.0256546384978409,0.3380746025579333,0.127896465563594,2.957927006275813,78.04604051214983,0.2537709929214624,52.38611713665944,0.3779333760658432,44.937428896473264,1.5246550357472286,19.406392694063925
2023-04-28,7.3994015067289665,0.1562646127744687,0.153351253816875,6.520976580891785,0.0089535543100751,-0.4192071231934662,-0.0062357300375723,0.2815999462987719,0.6144392331920906,0.0380571247096289,1.6144392331920905,0.0096010408275045,6.3856156165154845,0.1856797939824391,0.1878353090986243,5.323812394808149,0.0089535543100751,-0.4192071231934662,-0.0062357300375723,0.5307883232872859,5.6053063928595535,0.0831224981790718,6.6053063928595535,0.1019474107861494,7.877176997348839,0.1454085010363142,0.2044489026525748,4.8911974489163725,0.0089535543100751,-0.4192071231934662,-0.0062357300375723,0.5142861325230151,50.21183495729639,0.0652881269575665,51.21183495729639,0.4861769267897388,0.0,0.0412138763343647,-0.0285069738606891,0.3259145418659111,0.1667188899903458,3.068288979088065,91.21692468159858,0.2509334725023713,50.89430894308943,0.4210478542717739,52.27272727272727,1.502548013666322,18.586088939566707
2023-05-01,7.46300473724336,0.1547267933582326,0.1537218607501055,6.50525520617445,-0.0283178385365099,-0.4075009713123201,-0.0136960015956222,0.2882093066578237,-0.4204062737482434,0.0386184005529784,1.0,0.0059753012821861,6.377014485248469,0.1859768094141599,0.1868614678607945,5.351557803395766,-0.0283178385365099,-0.4075009713123201,-0.0136960015956222,0.4121275480113924,-4.276770051285318,0.0646270364162524,1.0,0.0120191300345873,7.872963893596943,0.1454976359582877,0.2044081600174982,4.892172362359076,-0.0283178385365099,-0.4075009713123201,-0.0136960015956222,0.3565818701858766,-161.76066286793684,0.0452919478041762,1.0,0.0065898713334538,0.0,0.0446204673683449,-0.0224489097599285,0.3734247339619535,0.1704215137005686,2.6779158057162045,72.41905528523496,0.2456222627762498,45.937161430119176,0.3453410163585607,39.72758229284904,1.4987720900974193,18.45102505694761
2023-05-02,7.365816928562334,0.1570890287375812,0.1603061281809451,6.23806431461316,-0.0157845748350755,-0.4204678553095915,-0.0208775850215552,0.059710877559768,0.8551879755883105,0.0081064840543569,1.8551879755883105,0.0023624700312758,6.4224734916976205,0.1844176831268845,0.1879310113251832,5.321101289976323,-0.0157845748350755,-0.4204678553095915,-0.0208775850215552,0.2868171138184284,4.114406452612273,0.0446583568998167,5.114406452612273,0.0421211811583734,7.880017548230957,0.1453484662700668,0.2042643923665987,4.895615625699056,-0.0157845748350755,-0.4204678553095915,-0.0208775850215552,0.2743311699919922,-23.887357195512237,0.0348135226812335,1.0,0.0050600921271754,0.08,0.039007920322635,-0.0243134184680888,0.4046737994389794,0.1994433235040943,2.471126124091123,75.72071338953793,0.2397871634672834,39.30698429886302,0.3796364654611088,45.12471655328798,1.5748135398457004,22.525597269624573
2023-05-03,7.259417118589412,0.1597592842043672,0.1582163884613881,6.320457359191152,-0.0114596524426868,-0.4227431470831186,-0.008347293876763,0.1185178424301157,0.7137369183792324,0.0163260824293127,1.7137369183792324,0.0044698427372455,6.407125498002638,0.1849411482163643,0.1867321808041906,5.355263041114378,-0.0114596524426868,-0.4227431470831186,-0.008347293876763,0.3967070842619111,3.216753667921096,0.0619165464710212,4.216753667921096,0.048285697095485,7.87626899415994,0.1454277020568901,0.2041472114009236,4.898425720113552,-0.0114596524426868,-0.4227431470831186,-0.008347293876763,0.3882185916313392,40.527825603853216,0.0492896562352425,41.527825603853216,0.2976748360153912,0.0,0.0446204673683449,-0.0224489097599285,0.3808078552321677,0.1951138083134789,2.625996243602517,86.75565784426544,0.2440364571558385,44.48051948051948,0.392605841415968,48.47112117780294,1.5673656462618752,21.477272727272727
2023-05-04,7.448463361661065,0.1550757044530454,0.1589522553686811,6.291196905439218,-0.0063291350516472,-0.422949162605871,0.0033153780886117,0.2093954066313479,-3.1058163359271225,0.028112564455647,1.0,0.0043595757369411,6.400665579725611,0.185162362561835,0.1847271061476156,5.413390415302641,-0.0063291350516472,-0.422949162605871,0.0033153780886117,0.5190323788219239,2.1044348764056693,0.08109037592201,3.1044348764056693,0.0466127344807373,7.882971005357724,0.1452860977866587,0.2012741893412126,4.968346679669247,-0.0063291350516472,-0.422949162605871,0.0033153780886117,0.5102041070035743,1.7446199065513506,0.064722311677867,2.7446199065513506,0.0258083529093377,0.0,0.0406509347308872,-0.0287440011675689,0.342876297023833,0.1751394972280094,2.916503723831301,82.98693501906666,0.2237945688277992,25.20281233098973,0.3408598972287127,39.14027149321267,1.5515098921762995,20.885357548240634
2023-05-05,7.233135913508857,0.1604328884002683,0.1695807347321695,5.89689590984736,-0.0021211165021268,-0.4135244263959752,0.0103370777814988,0.4301576987761333,-0.5598826789981622,0.0594704293303892,1.0,0.0095410127518783,6.3627993593269805,0.1864697765349177,0.1879038798053561,5.321869605977127,-0.0021211165021268,-0.4135244263959752,0.0103370777814988,0.6769460008805555,-1.7254397166809743,0.1063912221001176,1.0,0.0198387474102857,7.877712740306272,0.1453971743666481,0.2027352129822198,4.932541988955226,-0.0021211165021268,-0.4135244263959752,0.0103370777814988,0.6437710541740598,-3.7304325721352334,0.0817205545034669,1.0,0.0118819377124797,0.0,0.0351568355214392,-0.0326871130274295,0.2717515700031112,0.1472207187237388,3.679831532560123,80.24105445923271,0.2234544103153239,24.81081081081081,0.3304653122289361,37.40112994350282,1.6834593793197483,31.065759637188208
2023-05-08,7.18434928344393,0.1616984993166713,0.1694702890091668,5.9007389840381945,-0.0082569768347928,-0.4090709754627193,0.0070320868891244,0.4552391153749748,6.526377085013706,0.0633653928533796,7.526377085013706,0.0771159289563649,6.377846785057135,0.1859480268049131,0.1868074316885817,5.353105802214535,-0.0082569768347928,-0.4090709754627193,0.0070320868891244,0.6583130528860839,-0.5965176389492787,0.1032186996709108,1.0,0.0191933135331748,7.865954058741422,0.1456461825972143,0.2023811971985041,4.941170249168232,-0.0082569768347928,-0.4090709754627193,0.0070320868891244,0.6143079456717859,-3.4147178721709635,0.0780970674762759,1.0,0.0113745397499566,0.0,0.0373975947595324,-0.0326009357105636,0.2702888782119197,0.1147551806075861,3.699745261128375,84.66629586802432,0.2240026660421761,25.44570502431118,0.3472234455867075,40.293453724604966,1.6889339707528117,31.483578708946773
2023-05-09,7.1921883830093165,0.161493794524881,0.169270203813011,5.907713929543902,-0.0166125678893775,-0.4114315255563303,0.0049525482986894,0.3631272398411275,-13.206087903855291,0.0504891168026244,1.0,0.0081536790546657,6.373429517407966,0.1861008867613045,0.1864623886621492,5.363011562518285,-0.0166125678893775,-0.4114315255563303,0.0049525482986894,0.5844446016930339,-7.457113271149546,0.0917001747928205,1.0,0.0170654838451105,7.859840569928368,0.14577598245154,0.2007820500277342,4.980524653755764,-0.0166125678893775,-0.4114315255563303,0.0049525482986894,0.5460943586494525,-1.7333147433971656,0.0694790629779452,1.0,0.0101283786654223,0.0,0.0375007918807744,-0.0293042330981944,0.27173163057862,0.1231648866029001,3.6801015553121945,77.94781281977039,0.2239945009623158,25.431965442764582,0.3236812757547255,35.851183765501695,1.6858806087761926,31.334841628959275
2023-05-10,7.200566636302253,0.1612755828689231,0.1685145048012744,5.934206920865415,0.0025720730073004,-0.4132088258311439,0.0053730238789637,0.4036965858727759,1.5313231422634237,0.0560645579303246,2.531323142263424,0.0228878296202867,6.369630815824269,0.1862325423175613,0.1859025574278704,5.379161857933976,0.0025720730073004,-0.4132088258311439,0.0053730238789637,0.6486434298826804,3.975084466654802,0.1018337557732385,4.975084466654803,0.0943512790659657,7.914421405109285,0.1446252607361789,0.1898581628357392,5.267089559874655,0.0025720730073004,-0.4132088258311439,0.0053730238789637,0.6242104936606248,0.2725949012501003,0.0788700096849727,1.2725949012501003,0.0145159755474718,0.0,0.0367559391983171,-0.0308782769445406,0.2457526748114586,0.112563548365301,4.069131685740827,88.76040354607827,0.2221831778752225,23.853211009174316,0.3583678344296225,42.567567567567565,1.6772289494741803,30.508474576271187
2023-05-11,7.187077654308827,0.1616271936860699,0.1696269966834154,5.895287664106206,0.0243352310023077,-0.4185989434347972,0.002057190604134,0.3650437779473603,0.9931540598552346,0.0507916840470745,1.9931540598552344,0.0163624342149938,6.398000957165267,0.1852537645107435,0.1856896644650968,5.385329059790909,0.0243352310023077,-0.4185989434347972,0.002057190604134,0.6586988013064881,1.6304566240098328,0.1029538452224296,2.630456624009833,0.050169613858895,7.916659052049962,0.1445784722116431,0.1889946955582981,5.291153511660334,0.0243352310023077,-0.4185989434347972,0.002057190604134,0.660969970562935,1.527573773167552,0.0834910238501267,2.527573773167552,0.0305103548238131,0.0,0.0350751493417185,-0.0309644542614065,0.2467385588395073,0.1328801114007361,4.052872808572995,88.03304648577526,0.2260325148415743,26.80690399137001,0.3617294706829534,43.194600674915634,1.6901260359000496,31.715575620767495
2023-05-12,7.200555803756022,0.161275864621924,0.1657512245192467,6.033137568479962,0.0076119370485896,-0.4161603972249121,-0.0073922307874902,0.2718281274302868,-0.6762111600906462,0.0377509923485327,1.0,0.0060883239313452,6.386545292943137,0.1856477470733631,0.1853151994280172,5.396211153345371,0.0076119370485896,-0.4161603972249121,-0.0073922307874902,0.5257616993301109,-12.216121755417708,0.0823233335693746,1.0,0.0152831414087233,7.926947529108801,0.1443637322722754,0.1885618458690531,5.303299521481431,0.0076119370485896,-0.4161603972249121,-0.0073922307874902,0.5196905811980026,-11.631743686071124,0.0655599874521725,1.0,0.0094644844763191,0.0,0.0367712864375405,-0.0273445470252916,0.2716362837631096,0.1273115572948301,3.681393304550923,75.8832207581828,0.2245441075618789,25.822102425876007,0.3172354775053918,33.59550561797753,1.6497273834193587,28.29763246899662
2023-05-15,7.159660151396195,0.1623466187740676,0.1669258984636939,5.9906817893251,-0.0005394616303888,-0.4110105055257689,-0.0049362502536229,0.3417945114629958,-1.6479829579226153,0.0477389294684544,1.0,0.0077502537830972,6.37651117685699,0.1859942191591684,0.1858905593621118,5.379509048961037,-0.0005394616303888,-0.4110105055257689,-0.0049362502536229,0.5574665478089952,-1.8982558563805896,0.087425008985795,1.0,0.0162605462812962,7.920947789952728,0.1444888805557571,0.1881385481930955,5.315231548514645,-0.0005394616303888,-0.4110105055257689,-0.0049362502536229,0.5346726247869756,1.255614908608503,0.0675010918251685,2.255614908608503,0.0219993667730367,0.0,0.0355399445769582,-0.0275815743321714,0.2364948390655205,0.1201435998501321,4.228422065035124,79.79527873677627,0.2230800190627543,24.622844827586206,0.3285291652338893,37.03703703703704,1.6668785612443748,29.617117117117115
2023-05-16,7.100706010794062,0.1639154544722417,0.1690973636624848,5.913752403960935,0.0058625724312024,-0.4130969249343215,-0.0008190008647805,0.3541423671202523,-0.1605089811116325,0.0498742471640375,1.0,0.0081751598903541,6.372355425316438,0.1861380938100754,0.1867700986180195,5.3541758228838985,0.0058625724312024,-0.4130969249343215,-0.0008190008647805,0.6013123081273363,-1.7307617076660655,0.094362644116614,1.0,0.017564482702745,7.909819627500378,0.1447215777634608,0.1882610659181507,5.311772468753787,0.0058625724312024,-0.4130969249343215,-0.0008190008647805,0.5865924735911562,-15.009772104539806,0.0741600315145148,1.0,0.0107325567677685,0.0,0.0336789114418372,-0.0291556181785175,0.2111671656853624,0.1007843105284772,4.735584682489928,78.44168605397721,0.2302389141239897,29.940764674205703,0.3344274305373316,37.78026905829597,1.6966232719670737,32.39595050618673
2023-05-17,7.098163588160011,0.1639837934655817,0.1738436570408948,5.752294673839116,0.0171917729923309,-0.4103011141689254,-0.0008176615336989,0.4415017103692804,-0.5410663744236955,0.0621994272552025,1.0,0.0101996980326946,6.3536972670834535,0.1867868032584712,0.1868604502369522,5.351586947457634,0.0171917729923309,-0.4103011141689254,-0.0008176615336989,0.6690147937589663,-26.151411712939822,0.1052953523882814,1.0,0.0196677822705813,7.91265200385001,0.1446622798307257,0.1885924708886444,5.302438333108603,0.0171917729923309,-0.4103011141689254,-0.0008176615336989,0.653173011650522,-7.1330235514580815,0.0825479258417067,1.0,0.0119415711475589,0.0,0.0302492977425041,-0.0302754795121267,0.2206529858536261,0.1099498353916709,4.532003007343683,80.42829685648002,0.227326699373958,27.71797631862217,0.3369349916349243,38.85778275475924,1.744604613097178,36.853932584269664
2023-05-18,7.042054552141296,0.1655066152937224,0.1739693950484516,5.748137149296415,0.0019706597137343,-0.4054651081081646,-0.0093706124665491,0.4018629956942037,9.534233559006276,0.0570661576317023,10.534233559006276,0.0994940093017588,6.349274203011635,0.1869412485094872,0.1869493216157341,5.349042927072103,0.0019706597137343,-0.4054651081081646,-0.0093706124665491,0.5705664363098315,38.69809573461674,0.0898632532109833,39.69809573461674,0.6668942153528674,7.913458502797466,0.1446454040548453,0.1886068578353305,5.302033862696256,0.0019706597137343,-0.4054651081081646,-0.0093706124665491,0.5391988463124007,281.7931294604931,0.0681369398020373,282.7931294604931,2.7871228854286536,0.0,0.0327228159210503,-0.0282942887955059,0.2058434109172902,0.1101133955728742,4.858061721216557,98.77982238581284,0.2282736698842649,28.509951586874667,0.4027492815240942,50.223713646532445,1.7538654504389488,37.82267115600449
